hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
17, 1800.00000, 1476.34, -3.03584, 2868.42, -129.314, 2772.41, 124.354, 0.0000103591, 88.6812, 0.0000158723, -32.7352, 0.000015214, -147.804
17, 2700.00000, 1475.97, -3.04533, 2867.79, -129.318, 2771.75, 124.341, 0.0000103673, 87.3638, 0.0000156196, -31.2637, 0.0000147608, -148.878
18, 0.00000, 1475.61, -3.05481, 2867.17, -129.322, 2771.08, 124.329, 0.0000103591, 88.6812, 0.0000156723, -33.2066, 0.000014728, -150.945
18, 900.00000, 1475.24, -3.06427, 2866.55, -129.326, 2770.41, 124.316, 0.0000103673, 87.3638, 0.0000154163, -31.7236, 0.000014728, -150.945
18, 1800.00000, 1475.61, -3.05589, 2867.13, -129.321, 2770.84, 124.325, 0.0000103524, 87.36, 0.0000156723, -33.2066, 0.0000145201, -150.488
18, 2700.00000, 1475.97, -3.04743, 2867.71, -129.316, 2771.28, 124.333, 0.0000103822, 87.3676, 0.0000156723, -33.2066, 0.0000145201, -150.488
19, 0.00000, 1476.34, -3.03896, 2868.29, -129.31, 2771.72, 124.342, 0.0000103822, 87.3676, 0.0000156723, -33.2066, 0.000014728, -150.945
19, 900.00000, 1476.71, -3.03047, 2868.87, -129.305, 2772.15, 124.351, 0.000010381, 86.0492, 0.0000156723, -33.2066, 0.000014728, -150.945
19, 1800.00000, 1477.24, -3.01782, 2869.72, -129.298, 2772.85, 124.365, 0.000010381, 86.0492, 0.0000156196, -31.2637, 0.0000149654, -149.349
19, 2700.00000, 1477.77, -3.00513, 2870.56, -129.291, 2773.54, 124.378, 0.0000103822, 87.3676, 0.0000158723, -32.7352, 0.000014728, -150.945
20, 0.00000, 1478.31, -2.99243, 2871.41, -129.283, 2774.24, 124.392, 0.0000103958, 86.0548, 0.0000154163, -31.7236, 0.000014728, -150.945
20, 900.00000, 1478.84, -2.97971, 2872.25, -129.276, 2774.94, 124.406, 0.0000103673, 87.3638, 0.0000156723, -33.2066, 0.000014728, -150.945
20, 1800.00000, 1479.76, -2.95747, 2873.72, -129.264, 2776.2, 124.43, 0.0000103739, 88.6831, 0.0000154163, -31.7236, 0.0000145201, -150.488
20, 2700.00000, 1480.69, -2.93516, 2875.18, -129.252, 2777.47, 124.455, 0.000010397, 87.3713, 0.0000156723, -33.2066, 0.000014728, -150.945
21, 0.00000, 1481.61, -2.91279, 2876.65, -129.24, 2778.73, 124.48, 0.0000104256, 86.0661, 0.0000156723, -33.2066, 0.000015171, -149.808
21, 900.00000, 1482.54, -2.89037, 2878.11, -129.228, 2780, 124.504, 0.0000104256, 86.0661, 0.0000154163, -31.7236, 0.000014728, -150.945
21, 1800.00000, 1483.83, -2.85899, 2880.17, -129.212, 2781.8, 124.539, 0.0000104256, 86.0661, 0.0000156196, -31.2637, 0.0000149654, -149.349
21, 2700.00000, 1485.13, -2.82748, 2882.22, -129.195, 2783.6, 124.574, 0.0000104404, 86.0717, 0.0000156723, -33.2066, 0.000014728, -150.945
22, 0.00000, 1486.43, -2.79587, 2884.27, -129.178, 2785.4, 124.609, 0.0000104268, 87.3788, 0.0000154163, -31.7236, 0.000014728, -150.945
22, 900.00000, 1487.73, -2.76416, 2886.32, -129.161, 2787.2, 124.644, 0.0000104715, 87.39, 0.0000158723, -32.7352, 0.0000149369, -151.39
22, 1800.00000, 1489.05, -2.73208, 2888.4, -129.145, 2789.05, 124.68, 0.0000104715, 87.39, 0.0000156723, -33.2066, 0.0000149654, -149.349
22, 2700.00000, 1490.36, -2.69974, 2890.47, -129.128, 2790.9, 124.716, 0.0000104633, 88.6943, 0.0000156723, -33.2066, 0.0000149654, -149.349
23, 0.00000, 1491.68, -2.66728, 2892.53, -129.112, 2792.75, 124.752, 0.0000104606, 90, 0.0000156196, -31.2637, 0.0000149369, -151.39
23, 900.00000, 1493.01, -2.63472, 2894.6, -129.095, 2794.6, 124.788, 0.0000104755, 90, 0.0000160734, -32.2756, 0.0000153775, -150.255
23, 1800.00000, 1493.87, -2.61361, 2895.96, -129.084, 2795.83, 124.811, 0.0000104904, 90, 0.0000158723, -32.7352, 0.000015171, -149.808
23, 2700.00000, 1494.73, -2.59246, 2897.32, -129.073, 2797.06, 124.835, 0.0000105053, 90, 0.0000158723, -32.7352, 0.000015171, -149.808
24, 0.00000, 1495.6, -2.57126, 2898.68, -129.062, 2798.28, 124.859, 0.0000105053, 90, 0.0000156196, -31.2637, 0.0000153775, -150.255
