hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
16, 1800.00000, 2355.47, -3.27362, 2439.01, -121.951, 2396.17, 117.932, 0.0000136495, 90, 0.0000141533, -32.6192, 0.0000144041, -151.314
16, 2700.00000, 2351.46, -3.33861, 2437.25, -121.985, 2393.13, 117.891, 0.0000136793, 90, 0.0000139021, -30.9638, 0.0000140748, -153.869
17, 0.00000, 2347.44, -3.42715, 2435.85, -122.014, 2389.79, 117.854, 0.000013628, 87.9948, 0.000014107, -30.4655, 0.0000138714, -151.232
17, 900.00000, 2343.67, -3.48676, 2433.75, -122.046, 2386.88, 117.792, 0.0000135982, 87.9904, 0.0000140262, -31.7989, 0.0000137582, -152.103
17, 1800.00000, 2358.21, -3.4823, 2448.68, -122.042, 2401.49, 117.794, 0.0000136827, 86.0033, 0.0000139021, -30.9638, 0.0000141814, -153.004
17, 2700.00000, 2357.34, -3.49656, 2448.3, -122.049, 2400.76, 117.784, 0.0000136876, 88.0036, 0.0000140262, -31.7989, 0.0000139694, -152.56
18, 0.00000, 2356.47, -3.51114, 2447.93, -122.056, 2400.03, 117.774, 0.0000136876, 88.0036, 0.0000139021, -30.9638, 0.0000140808, -151.699
18, 900.00000, 2355.59, -3.52572, 2447.56, -122.062, 2399.3, 117.764, 0.0000136876, 88.0036, 0.0000141533, -32.6192, 0.0000141954, -150.852
18, 1800.00000, 2356.42, -3.51348, 2447.94, -122.054, 2399.76, 117.769, 0.0000136876, 88.0036, 0.0000142832, -33.4248, 0.0000137582, -152.103
18, 2700.00000, 2357.27, -3.50097, 2448.32, -122.045, 2400.22, 117.775, 0.0000136578, 87.9992, 0.0000142832, -33.4248, 0.0000137582, -152.103
19, 0.00000, 2358.11, -3.48847, 2448.7, -122.037, 2400.69, 117.78, 0.0000136876, 88.0036, 0.0000144828, -32.9052, 0.0000136483, -152.987
19, 900.00000, 2358.96, -3.47597, 2449.08, -122.028, 2401.15, 117.786, 0.0000136827, 86.0033, 0.0000141533, -32.6192, 0.0000142912, -152.152
19, 1800.00000, 2360.19, -3.45733, 2449.63, -122.016, 2401.89, 117.795, 0.0000136578, 87.9992, 0.0000141533, -32.6192, 0.0000138611, -153.435
19, 2700.00000, 2361.42, -3.43864, 2450.17, -122.005, 2402.64, 117.805, 0.0000136876, 88.0036, 0.0000143547, -32.1063, 0.0000137582, -152.103
20, 0.00000, 2362.65, -3.41995, 2450.71, -121.993, 2403.38, 117.814, 0.0000137719, 86.0292, 0.0000143547, -32.1063, 0.0000139694, -152.56
20, 900.00000, 2363.91, -3.40063, 2451.24, -121.981, 2404.14, 117.823, 0.0000137422, 86.0206, 0.000014107, -30.4655, 0.0000142912, -152.152
20, 1800.00000, 2366.37, -3.36941, 2452, -121.942, 2405.24, 117.834, 0.0000137174, 88.0079, 0.0000140262, -31.7989, 0.0000138611, -153.435
20, 2700.00000, 2368.51, -3.33601, 2452.9, -121.922, 2406.61, 117.851, 0.0000137719, 86.0292, 0.000014107, -30.4655, 0.0000139694, -152.56
21, 0.00000, 2370.62, -3.30312, 2453.83, -121.903, 2408, 117.869, 0.0000137719, 86.0292, 0.000014107, -30.4655, 0.0000139694, -152.56
21, 900.00000, 2372.73, -3.27053, 2454.75, -121.883, 2409.36, 117.887, 0.0000137471, 88.0122, 0.0000140262, -31.7989, 0.0000144041, -151.314
21, 1800.00000, 2375.41, -3.20738, 2456.04, -121.864, 2411.45, 117.928, 0.0000137868, 86.0335, 0.0000141533, -32.6192, 0.0000141954, -150.852
21, 2700.00000, 2378.36, -3.16161, 2457.34, -121.837, 2413.39, 117.953, 0.0000138017, 86.0378, 0.0000143547, -32.1063, 0.0000141954, -150.852
22, 0.00000, 2381.31, -3.11572, 2458.64, -121.809, 2415.33, 117.978, 0.0000138463, 86.0506, 0.0000139021, -30.9638, 0.0000141954, -150.852
22, 900.00000, 2384.27, -3.06943, 2459.91, -121.782, 2417.27, 118.002, 0.0000138365, 88.0251, 0.0000141533, -32.6192, 0.0000139877, -150.376
22, 1800.00000, 2387.24, -3.02297, 2461.22, -121.755, 2419.27, 118.028, 0.0000138514, 88.0272, 0.0000144828, -32.9052, 0.0000141954, -150.852
22, 2700.00000, 2390.4, -2.95564, 2461.96, -121.716, 2421.37, 118.045, 0.0000138909, 86.0633, 0.0000143547, -32.1063, 0.0000141954, -150.852
23, 0.00000, 2393.35, -2.90932, 2463.26, -121.69, 2423.38, 118.071, 0.0000138663, 88.0293, 0.0000140262, -31.7989, 0.0000141814, -153.004
23, 900.00000, 2396.09, -2.86901, 2464.89, -121.664, 2425.12, 118.116, 0.0000138812, 88.0314, 0.0000141533, -32.6192, 0.0000139694, -152.56
23, 1800.00000, 2382.63, -2.85357, 2450.47, -121.654, 2411.12, 118.124, 0.0000138067, 88.0208, 0.000014107, -30.4655, 0.0000141814, -153.004
23, 2700.00000, 2384.55, -2.82326, 2451.33, -121.637, 2412.45, 118.141, 0.0000138216, 88.0229, 0.0000143547, -32.1063, 0.0000138714, -151.232
24, 0.00000, 2386.47, -2.79268, 2452.18, -121.619, 2413.77, 118.159, 0.0000138611, 86.0548, 0.0000143547, -32.1063, 0.0000139694, -152.56
